#class tools::wcsv::ntuple
#title Geant4 step points
#separator 44
#vector_separator 59
#column int n
#column int m
#column int[] trk
#column int[] stp
#column int[] vlm
#column int[] pro
#column int[] pdg
#column int[] pid
#column double[] xx
#column double[] yy
#column double[] zz
#column double[] dt
#column double[] de
#column double[] dl
#column double[] l
#column double[] x
#column double[] y
#column double[] z
#column double[] t
#column double[] k
#column double[] p
#column double[] q
#column double[] et
1,1,1,2,1,1092,1000020040,0,0.002,293.301,-400.073,43.2956,921.236,0.0056349,704.334,0.002,293.301,-400.073,43.2956,4578.76,184809,2,921.236;921.236
1,1,1,2,1,1092,1000020040,0,0.002,196.916,-323.063,38.5427,783.488,0.0050163,627.015,0.002,196.916,-323.063,38.5427,4716.51,187571,2,783.488;783.488
1,1,1,2,1,1092,1000020040,0,0.002,-161.752,226.282,35.1709,759.163,0.00457744,572.162,0.002,-161.752,226.282,35.1709,4740.84,188054,2,759.163;759.163
1,1,1,2,1,1092,1000020040,0,0.002,220.889,369.783,40.5673,872.655,0.0052798,659.95,0.002,220.889,369.783,40.5673,4627.34,185788,2,872.655;872.655
1,1,1,2,1,1092,1000020040,0,0.002,417.853,162.059,41.2752,909.696,0.00537194,671.466,0.002,417.853,162.059,41.2752,4590.3,185042,2,909.696;909.696
1,1,1,2,1,1092,1000020040,0,0.002,169.55,-190.901,34.5106,714.802,0.0044915,561.42,0.002,169.55,-190.901,34.5106,4785.2,188932,2,714.802;714.802
1,1,1,2,1,1092,1000020040,0,0.002,-326.105,234.47,39.4236,890.571,0.00513095,641.345,0.002,-326.105,234.47,39.4236,4609.43,185428,2,890.571;890.571
1,1,1,2,1,1092,1000020040,0,0.002,251.318,-285.325,38.6126,789.71,0.00502539,628.15,0.002,251.318,-285.325,38.6126,4710.29,187447,2,789.71;789.71
1,1,1,2,1,1092,1000020040,0,0.002,-64.3499,-107.592,31.6866,705.192,0.00412395,515.479,0.002,-64.3499,-107.592,31.6866,4794.81,189122,2,705.192;705.192
1,1,1,2,1,1092,1000020040,0,0.002,113.313,276.115,35.7945,764.211,0.00465861,582.307,0.002,113.313,276.115,35.7945,4735.79,187954,2,764.211;764.211
1,1,1,2,1,1092,1000020040,0,0.002,-73.0894,-306.305,36.323,726.171,0.00472739,590.903,0.002,-73.0894,-306.305,36.323,4773.83,188708,2,726.171;726.171
1,1,1,2,1,1092,1000020040,0,0.002,-353.904,-352.904,43.457,929.252,0.00565591,706.959,0.002,-353.904,-352.904,43.457,4570.75,184648,2,929.252;929.252
1,1,1,2,1,1092,1000020040,0,0.002,108.195,221.275,34.2622,713.591,0.00445917,557.378,0.002,108.195,221.275,34.2622,4786.41,188956,2,713.591;713.591
1,1,1,2,1,1092,1000020040,0,0.002,-343.065,67.9243,37.5074,796.737,0.00488154,610.171,0.002,-343.065,67.9243,37.5074,4703.26,187307,2,796.737;796.737
1,1,1,2,1,1092,1000020040,0,0.002,-252.161,-146.129,35.5753,775.821,0.00463008,578.741,0.002,-252.161,-146.129,35.5753,4724.18,187723,2,775.821;775.821
1,1,1,2,1,1092,1000020040,0,0.002,79.7996,263.278,35.0803,742.509,0.00456565,570.688,0.002,79.7996,263.278,35.0803,4757.49,188384,2,742.509;742.509
1,1,1,2,1,1092,1000020040,0,0.002,207.417,-92.4235,33.7564,679.694,0.00439334,549.15,0.002,207.417,-92.4235,33.7564,4820.31,189624,2,679.694;679.694
1,1,1,2,1,1092,1000020040,0,0.002,-59.2701,-190.441,33.0903,665.744,0.00430665,538.315,0.002,-59.2701,-190.441,33.0903,4834.26,189899,2,665.744;665.744
1,1,1,2,1,1092,1000020040,0,0.002,-87.8138,-51.8811,31.3682,665.83,0.00408251,510.299,0.002,-87.8138,-51.8811,31.3682,4834.17,189897,2,665.83;665.83
1,1,1,2,1,1092,1000020040,0,0.002,-216.739,-310.965,38.5687,804.954,0.00501968,627.437,0.002,-216.739,-310.965,38.5687,4695.05,187143,2,804.954;804.954
1,1,1,2,1,1092,1000020040,0,0.002,417.183,7.98523,40.0316,880.499,0.00521008,651.236,0.002,417.183,7.98523,40.0316,4619.5,185630,2,880.499;880.499
1,1,1,2,1,1092,1000020040,0,0.002,99.2462,-172.604,33.0824,653.744,0.00430562,538.186,0.002,99.2462,-172.604,33.0824,4846.26,190135,2,653.744;653.744
1,1,1,2,1,1092,1000020040,0,0.002,278.154,-259.415,38.6172,823.695,0.00502599,628.226,0.002,278.154,-259.415,38.6172,4676.31,186769,2,823.695;823.695
1,1,1,2,1,1092,1000020040,0,0.002,-67.5232,-213.542,33.6777,735.814,0.00438309,547.87,0.002,-67.5232,-213.542,33.6777,4764.19,188517,2,735.814;735.814
1,1,1,2,1,1092,1000020040,0,0.002,206.542,-378.465,40.5842,862.676,0.005282,660.225,0.002,206.542,-378.465,40.5842,4637.32,185988,2,862.676;862.676
1,1,1,2,1,1092,1000020040,0,0.002,393.134,-178.219,40.6038,849.735,0.00528456,660.544,0.002,393.134,-178.219,40.6038,4650.26,186248,2,849.735;849.735
1,1,1,2,1,1092,1000020040,0,0.002,72.5694,-93.6721,31.5865,639.747,0.00411092,513.851,0.002,72.5694,-93.6721,31.5865,4860.25,190409,2,639.747;639.747
1,1,1,2,1,1092,1000020040,0,0.002,-311.119,405.38,43.9471,897.093,0.00571971,714.933,0.002,-311.119,405.38,43.9471,4602.91,185296,2,897.093;897.093
1,1,1,2,1,1092,1000020040,0,0.002,143.306,-15.8087,31.9875,674.661,0.00416311,520.373,0.002,143.306,-15.8087,31.9875,4825.34,189724,2,674.661;674.661
1,1,1,2,1,1092,1000020040,0,0.002,376.844,-49.3623,38.6066,796.078,0.0050246,628.053,0.002,376.844,-49.3623,38.6066,4703.92,187320,2,796.078;796.078
1,1,1,2,1,1092,1000020040,0,0.002,-85.1033,307.041,36.4451,738.604,0.00474328,592.89,0.002,-85.1033,307.041,36.4451,4761.4,188461,2,738.604;738.604
1,1,1,2,1,1092,1000020040,0,0.002,-166.232,103.333,33.0063,668.782,0.00429571,536.948,0.002,-166.232,103.333,33.0063,4831.22,189839,2,668.782;668.782
1,1,1,2,1,1092,1000020040,0,0.002,-141.2,65.7237,32.1918,666.992,0.0041897,523.698,0.002,-141.2,65.7237,32.1918,4833.01,189874,2,666.992;666.992
1,1,1,2,1,1092,1000020040,0,0.002,-254.507,48.1842,34.6148,722.526,0.00450506,563.114,0.002,-254.507,48.1842,34.6148,4777.47,188780,2,722.526;722.526
1,1,1,2,1,1092,1000020040,0,0.002,-369.9,-66.2017,38.4477,836.285,0.00500393,625.468,0.002,-369.9,-66.2017,38.4477,4663.72,186517,2,836.285;836.285
1,1,1,2,1,1092,1000020040,0,0.002,319.456,-44.4917,36.5752,748.093,0.00476022,595.007,0.002,319.456,-44.4917,36.5752,4751.91,188273,2,748.093;748.093
1,1,1,2,1,1092,1000020040,0,0.002,-121.588,138.557,32.7576,655.268,0.00426334,532.901,0.002,-121.588,138.557,32.7576,4844.73,190105,2,655.268;655.268
1,1,1,2,1,1092,1000020040,0,0.002,-77.5007,92.2247,31.6147,660.187,0.00411459,514.309,0.002,-77.5007,92.2247,31.6147,4839.81,190008,2,660.187;660.187
1,1,1,2,1,1092,1000020040,0,0.002,-111.525,-17.5389,31.509,680.409,0.00410083,512.589,0.002,-111.525,-17.5389,31.509,4819.59,189610,2,680.409;680.409
1,1,1,2,1,1092,1000020040,0,0.002,69.7402,23.778,31.0672,624.066,0.00404333,505.402,0.002,69.7402,23.778,31.0672,4875.93,190716,2,624.066;624.066
1,1,1,2,1,1092,1000020040,0,0.002,-174.43,-153.437,33.8907,707.465,0.00441082,551.335,0.002,-174.43,-153.437,33.8907,4792.54,189077,2,707.465;707.465
1,1,1,2,1,1092,1000020040,0,0.002,-240.038,328.077,39.6116,817.293,0.00515541,644.403,0.002,-240.038,328.077,39.6116,4682.71,186897,2,817.293;817.293
1,1,1,2,1,1092,1000020040,0,0.002,322.092,211.214,38.7972,801.708,0.00504942,631.155,0.002,322.092,211.214,38.7972,4698.29,187208,2,801.708;801.708
1,1,1,2,1,1092,1000020040,0,0.002,-237.228,-386.38,41.4898,888.195,0.00539988,674.958,0.002,-237.228,-386.38,41.4898,4611.81,185475,2,888.195;888.195
1,1,1,2,1,1092,1000020040,0,0.002,-202.47,-95.3142,33.6732,685.697,0.0043825,547.796,0.002,-202.47,-95.3142,33.6732,4814.3,189506,2,685.697;685.697
1,1,1,2,1,1092,1000020040,0,0.002,3.14253,137.857,31.8826,652.407,0.00414946,518.668,0.002,3.14253,137.857,31.8826,4847.59,190161,2,652.407;652.407
1,1,1,2,1,1092,1000020040,0,0.002,192.495,-182.1,34.7846,709.182,0.00452716,565.877,0.002,192.495,-182.1,34.7846,4790.82,189043,2,709.182;709.182
1,1,1,2,1,1092,1000020040,0,0.002,-286.149,-30.7786,35.4631,712.345,0.00461547,576.915,0.002,-286.149,-30.7786,35.4631,4787.65,188981,2,712.345;712.345
1,1,1,2,1,1092,1000020040,0,0.002,72.2318,89.3973,31.5368,648.015,0.00410445,513.041,0.002,72.2318,89.3973,31.5368,4851.98,190247,2,648.015;648.015
1,1,1,2,1,1092,1000020040,0,0.002,230.286,254.581,37.2819,777.175,0.00485219,606.503,0.002,230.286,254.581,37.2819,4722.83,187696,2,777.175;777.175
1,1,1,2,1,1092,1000020040,0,0.002,-187.345,180.334,34.6433,728.526,0.00450877,563.578,0.002,-187.345,180.334,34.6433,4771.47,188661,2,728.526;728.526
1,1,1,2,1,1092,1000020040,0,0.002,-125.224,-138.119,32.8023,682.215,0.00426916,533.629,0.002,-125.224,-138.119,32.8023,4817.78,189575,2,682.215;682.215
1,1,1,2,1,1092,1000020040,0,0.002,-102.403,334.871,37.5234,763.694,0.00488363,610.432,0.002,-102.403,334.871,37.5234,4736.31,187964,2,763.694;763.694
1,1,1,2,1,1092,1000020040,0,0.002,-244.7,84.3068,34.6088,725.356,0.00450428,563.017,0.002,-244.7,84.3068,34.6088,4774.64,188724,2,725.356;725.356
1,1,1,2,1,1092,1000020040,0,0.002,165.451,180.393,34.2206,714.95,0.00445376,556.702,0.002,165.451,180.393,34.2206,4785.05,188929,2,714.95;714.95
1,1,1,2,1,1092,1000020040,0,0.002,27.0976,-106.403,31.4676,669.752,0.00409544,511.916,0.002,27.0976,-106.403,31.4676,4830.25,189820,2,669.752;669.752
1,1,1,2,1,1092,1000020040,0,0.002,-293.744,116.37,36.3574,762.53,0.00473187,591.464,0.002,-293.744,116.37,36.3574,4737.47,187987,2,762.53;762.53
1,1,1,2,1,1092,1000020040,0,0.002,288.938,-316.437,40.478,871.484,0.00526819,658.498,0.002,288.938,-316.437,40.478,4628.52,185811,2,871.484;871.484
1,1,1,2,1,1092,1000020040,0,0.002,398.241,247.46,42.1345,847.927,0.00548378,685.445,0.002,398.241,247.46,42.1345,4652.07,186284,2,847.927;847.927
1,1,1,2,1,1092,1000020040,0,0.002,-38.643,-12.6405,30.8367,615.998,0.00401333,501.652,0.002,-38.643,-12.6405,30.8367,4884,190874,2,615.998;615.998
1,1,1,2,1,1092,1000020040,0,0.002,-64.8249,-212.745,33.6386,676.021,0.00437801,547.234,0.002,-64.8249,-212.745,33.6386,4823.98,189697,2,676.021;676.021
1,1,1,2,1,1092,1000020040,0,0.002,-107.142,-174.82,33.2192,666.38,0.00432342,540.411,0.002,-107.142,-174.82,33.2192,4833.62,189886,2,666.38;666.38
1,1,1,2,1,1092,1000020040,0,0.002,-29.8871,-225.541,33.7675,707.966,0.00439478,549.33,0.002,-29.8871,-225.541,33.7675,4792.03,189067,2,707.966;707.966
1,1,1,2,1,1092,1000020040,0,0.002,73.9664,226.178,34.0386,688.137,0.00443007,553.741,0.002,73.9664,226.178,34.0386,4811.86,189458,2,688.137;688.137
1,1,1,2,1,1092,1000020040,0,0.002,136.802,-301.872,36.8741,757.149,0.00479912,599.87,0.002,136.802,-301.872,36.8741,4742.85,188094,2,757.149;757.149
1,1,1,2,1,1092,1000020040,0,0.002,-26.7155,-96.4564,31.345,668.931,0.00407948,509.921,0.002,-26.7155,-96.4564,31.345,4831.07,189836,2,668.931;668.931
1,1,1,2,1,1092,1000020040,0,0.002,278.818,38.9427,35.2723,767.686,0.00459063,573.81,0.002,278.818,38.9427,35.2723,4732.31,187885,2,767.686;767.686
1,1,1,2,1,1092,1000020040,0,0.002,-82.1573,-208.973,33.6923,700.63,0.00438499,548.107,0.002,-82.1573,-208.973,33.6923,4799.37,189212,2,700.63;700.63
1,1,1,2,1,1092,1000020040,0,0.002,340.861,-104.11,37.7443,762.728,0.00491237,614.025,0.002,340.861,-104.11,37.7443,4737.27,187983,2,762.728;762.728
1,1,1,2,1,1092,1000020040,0,0.002,-42.8335,-325.662,36.774,762.226,0.00478609,598.241,0.002,-42.8335,-325.662,36.774,4737.77,187993,2,762.226;762.226
1,1,1,2,1,1092,1000020040,0,0.002,222.147,-146.675,34.8198,731.782,0.00453174,566.449,0.002,222.147,-146.675,34.8198,4768.22,188597,2,731.782;731.782
1,1,1,2,1,1092,1000020040,0,0.002,-220.148,75.3151,33.9001,701.922,0.00441204,551.488,0.002,-220.148,75.3151,33.9001,4798.08,189187,2,701.922;701.922
1,1,1,2,1,1092,1000020040,0,0.002,179.306,174.625,34.371,698.264,0.00447333,559.148,0.002,179.306,174.625,34.371,4801.74,189259,2,698.264;698.264
1,1,1,2,1,1092,1000020040,0,0.002,-121.743,-145.652,32.8758,699.433,0.00427873,534.825,0.002,-121.743,-145.652,32.8758,4800.57,189236,2,699.433;699.433
1,1,1,2,1,1092,1000020040,0,0.002,-150.353,-344.413,38.4486,819.022,0.00500404,625.482,0.002,-150.353,-344.413,38.4486,4680.98,186862,2,819.022;819.022
1,1,1,2,1,1092,1000020040,0,0.002,313.75,-155.85,37.5286,806.373,0.0048843,610.516,0.002,313.75,-155.85,37.5286,4693.63,187115,2,806.373;806.373
1,1,1,2,1,1092,1000020040,0,0.002,-100.108,4.66265,31.3465,664.982,0.00407969,509.946,0.002,-100.108,4.66265,31.3465,4835.02,189914,2,664.982;664.982
1,1,1,2,1,1092,1000020040,0,0.002,-359.072,89.502,38.2375,805.303,0.00497657,622.049,0.002,-359.072,89.502,38.2375,4694.7,187136,2,805.303;805.303
1,1,1,2,1,1092,1000020040,0,0.002,132.873,-245.082,35.1899,762.598,0.00457991,572.471,0.002,132.873,-245.082,35.1899,4737.4,187986,2,762.598;762.598
1,1,1,2,1,1092,1000020040,0,0.002,340.272,306.114,41.6682,875.763,0.00542309,677.859,0.002,340.272,306.114,41.6682,4624.24,185725,2,875.763;875.763
1,1,1,2,1,1092,1000020040,0,0.002,15.8297,168.67,32.4515,669.867,0.0042235,527.922,0.002,15.8297,168.67,32.4515,4830.13,189818,2,669.867;669.867
1,1,1,2,1,1092,1000020040,0,0.002,-360.646,-239.433,40.6539,864.305,0.00529107,661.359,0.002,-360.646,-239.433,40.6539,4635.7,185956,2,864.305;864.305
1,1,1,2,1,1092,1000020040,0,0.002,-350.19,-3.81953,37.5245,804.015,0.00488377,610.45,0.002,-350.19,-3.81953,37.5245,4695.99,187162,2,804.015;804.015
1,1,1,2,1,1092,1000020040,0,0.002,177.515,-353.426,39.1881,832.119,0.0051003,637.514,0.002,177.515,-353.426,39.1881,4667.88,186600,2,832.119;832.119
1,1,1,2,1,1092,1000020040,0,0.002,340.074,-308.365,41.7247,864.663,0.00543045,678.779,0.002,340.074,-308.365,41.7247,4635.34,185948,2,864.663;864.663
1,1,1,2,1,1092,1000020040,0,0.002,-124.072,-176.048,33.4654,718.34,0.00435546,544.416,0.002,-124.072,-176.048,33.4654,4781.66,188862,2,718.34;718.34
1,1,1,2,1,1092,1000020040,0,0.002,-3.54584,-246.513,34.2684,716.518,0.00445997,557.479,0.002,-3.54584,-246.513,34.2684,4783.48,188898,2,716.518;716.518
1,1,1,2,1,1092,1000020040,0,0.002,247.631,-25.1843,34.3331,678.135,0.00446839,558.532,0.002,247.631,-25.1843,34.3331,4821.86,189655,2,678.135;678.135
1,1,1,2,1,1092,1000020040,0,0.002,-185.288,17.852,32.7961,675.612,0.00426835,533.528,0.002,-185.288,17.852,32.7961,4824.39,189705,2,675.612;675.612
1,1,1,2,1,1092,1000020040,0,0.002,-11.6316,334.197,36.9755,799.676,0.00481232,601.519,0.002,-11.6316,334.197,36.9755,4700.32,187248,2,799.676;799.676
1,1,1,2,1,1092,1000020040,0,0.002,64.3683,-321.937,36.7687,782.212,0.0047854,598.154,0.002,64.3683,-321.937,36.7687,4717.79,187596,2,782.212;782.212
1,1,1,2,1,1092,1000020040,0,0.002,185.535,-142.406,33.9316,711.585,0.00441614,552,0.002,185.535,-142.406,33.9316,4788.42,188996,2,711.585;711.585
1,1,1,2,1,1092,1000020040,0,0.002,76.6344,-199.829,33.4325,687.512,0.00435118,543.881,0.002,76.6344,-199.829,33.4325,4812.49,189471,2,687.512;687.512
1,1,1,2,1,1092,1000020040,0,0.002,6.00037,-284.049,35.3506,679.478,0.00460082,575.084,0.002,6.00037,-284.049,35.3506,4820.52,189629,2,679.478;679.478
1,1,1,2,1,1092,1000020040,0,0.002,-279.651,-344.656,41.0975,851.571,0.00534882,668.576,0.002,-279.651,-344.656,41.0975,4648.43,186211,2,851.571;851.571
1,1,1,2,1,1092,1000020040,0,0.002,31.5731,-225.923,33.7829,699.597,0.00439679,549.582,0.002,31.5731,-225.923,33.7829,4800.4,189232,2,699.597;699.597
1,1,1,2,1,1092,1000020040,0,0.002,232.63,334.051,39.6332,848.557,0.00515823,644.755,0.002,232.63,334.051,39.6332,4651.44,186271,2,848.557;848.557
1,1,1,2,1,1092,1000020040,0,0.002,-82.5368,-309.722,36.5085,738.992,0.00475153,593.921,0.002,-82.5368,-309.722,36.5085,4761.01,188454,2,738.992;738.992
1,1,1,2,1,1092,1000020040,0,0.002,-40.6164,-242.827,34.2592,743.521,0.00445878,557.33,0.002,-40.6164,-242.827,34.2592,4756.48,188364,2,743.521;743.521
1,1,1,2,1,1092,1000020040,0,0.002,-365.495,-257.873,41.2395,849.841,0.00536729,670.885,0.002,-365.495,-257.873,41.2395,4650.16,186246,2,849.841;849.841
1,1,1,2,1,1092,1000020040,0,0.002,147.842,176.809,33.8433,681.461,0.00440465,550.564,0.002,147.842,176.809,33.8433,4818.54,189590,2,681.461;681.461
1,1,1,2,1,1092,1000020040,0,0.002,-100.676,-324.869,37.1718,800.827,0.00483787,604.713,0.002,-100.676,-324.869,37.1718,4699.17,187225,2,800.827;800.827
1,1,1,2,1,1092,1000020040,0,0.002,300.443,110.664,36.4967,767.423,0.00475,593.729,0.002,300.443,110.664,36.4967,4732.58,187890,2,767.423;767.423
1,1,1,2,1,1092,1000020040,0,0.002,199.56,347.935,39.4026,857.158,0.00512821,641.003,0.002,199.56,347.935,39.4026,4642.84,186099,2,857.158;857.158
1,1,1,2,1,1092,1000020040,0,0.002,-237.274,-151.185,35.2669,748.571,0.00458993,573.723,0.002,-237.274,-151.185,35.2669,4751.43,188264,2,748.571;748.571
1,1,1,2,1,1092,1000020040,0,0.002,221.904,-145.562,34.7963,727.595,0.00452868,566.067,0.002,221.904,-145.562,34.7963,4772.41,188679,2,727.595;727.595
1,1,1,2,1,1092,1000020040,0,0.002,70.3228,70.5799,31.3395,655.969,0.00407877,509.832,0.002,70.3228,70.5799,31.3395,4844.03,190091,2,655.969;655.969
1,1,1,2,1,1092,1000020040,0,0.002,-208.519,-42.429,33.4029,687.882,0.00434732,543.399,0.002,-208.519,-42.429,33.4029,4812.12,189463,2,687.882;687.882
1,1,1,2,1,1092,1000020040,0,0.002,173.725,91.4186,33.0193,701.995,0.0042974,537.159,0.002,173.725,91.4186,33.0193,4798,189185,2,701.995;701.995
1,1,1,2,1,1092,1000020040,0,0.002,-34.2637,-134.655,31.8999,670.774,0.00415171,518.949,0.002,-34.2637,-134.655,31.8999,4829.23,189800,2,670.774;670.774
1,1,1,2,1,1092,1000020040,0,0.002,330.896,302.898,41.2923,858.098,0.00537417,671.745,0.002,330.896,302.898,41.2923,4641.9,186080,2,858.098;858.098
1,1,1,2,1,1092,1000020040,0,0.002,-92.7618,-303.08,36.3904,748.7,0.00473616,592,0.002,-92.7618,-303.08,36.3904,4751.3,188261,2,748.7;748.7
1,1,1,2,1,1092,1000020040,0,0.002,79.5573,-116.759,31.9388,691.3,0.00415677,519.581,0.002,79.5573,-116.759,31.9388,4808.7,189396,2,691.3;691.3
1,1,1,2,1,1092,1000020040,0,0.002,-275.404,-305.382,39.7949,849.043,0.00517927,647.385,0.002,-275.404,-305.382,39.7949,4650.96,186262,2,849.043;849.043
1,1,1,2,1,1092,1000020040,0,0.002,390.516,-393.626,45.8951,999.893,0.00597325,746.623,0.002,390.516,-393.626,45.8951,4500.11,183214,2,999.893;999.893
1,1,1,2,1,1092,1000020040,0,0.002,-72.3628,229.535,34.1104,721.426,0.00443941,554.91,0.002,-72.3628,229.535,34.1104,4778.57,188801,2,721.426;721.426
1,1,1,2,1,1092,1000020040,0,0.002,336.992,316.483,41.8597,852.363,0.00544802,680.975,0.002,336.992,316.483,41.8597,4647.64,186195,2,852.363;852.363
1,1,1,2,1,1092,1000020040,0,0.002,148.415,66.5972,32.321,678.776,0.00420651,525.799,0.002,148.415,66.5972,32.321,4821.22,189643,2,678.776;678.776
1,1,1,2,1,1092,1000020040,0,0.002,-158.382,-19.7278,32.2632,650.012,0.00419899,524.858,0.002,-158.382,-19.7278,32.2632,4849.99,190208,2,650.012;650.012
1,1,1,2,1,1092,1000020040,0,0.002,-306.232,-349.267,41.9517,907.993,0.00545999,682.472,0.002,-306.232,-349.267,41.9517,4592.01,185077,2,907.993;907.993
1,1,1,2,1,1092,1000020040,0,0.002,-15.0722,-163.289,32.346,671.454,0.00420977,526.206,0.002,-15.0722,-163.289,32.346,4828.55,189787,2,671.454;671.454
1,1,1,2,1,1092,1000020040,0,0.002,388.12,182.82,40.4987,802.357,0.00527087,658.834,0.002,388.12,182.82,40.4987,4697.64,187195,2,802.357;802.357
1,1,1,2,1,1092,1000020040,0,0.002,240.959,-276.22,38.1096,844.555,0.00495993,619.969,0.002,240.959,-276.22,38.1096,4655.44,186352,2,844.555;844.555
1,1,1,2,1,1092,1000020040,0,0.002,-15.4496,26.2693,30.7923,634.167,0.00400755,500.93,0.002,-15.4496,26.2693,30.7923,4865.83,190518,2,634.167;634.167
1,1,1,2,1,1092,1000020040,0,0.002,204.206,21.509,33.2261,676.265,0.00432431,540.523,0.002,204.206,21.509,33.2261,4823.73,189692,2,676.265;676.265
1,1,1,2,1,1092,1000020040,0,0.002,139.979,67.1429,32.1827,645.69,0.00418852,523.55,0.002,139.979,67.1429,32.1827,4854.31,190293,2,645.69;645.69
1,1,1,2,1,1092,1000020040,0,0.002,-187.874,-155.535,34.197,713.416,0.00445068,556.318,0.002,-187.874,-155.535,34.197,4786.58,188960,2,713.416;713.416
1,1,1,2,1,1092,1000020040,0,0.002,109.018,290.903,36.1846,746.923,0.00470938,588.652,0.002,109.018,290.903,36.1846,4753.08,188297,2,746.923;746.923
1,1,1,2,1,1092,1000020040,0,0.002,-183.707,354.758,39.3411,813.095,0.00512021,640.003,0.002,-183.707,354.758,39.3411,4686.91,186981,2,813.095;813.095
1,1,1,2,1,1092,1000020040,0,0.002,-15.9697,-9.07289,30.756,630.575,0.00400282,500.339,0.002,-15.9697,-9.07289,30.756,4869.43,190589,2,630.575;630.575
1,1,1,2,1,1092,1000020040,0,0.002,48.567,204.578,33.3423,688.546,0.00433944,542.414,0.002,48.567,204.578,33.3423,4811.45,189450,2,688.546;688.546
1,1,1,2,1,1092,1000020040,0,0.002,-404.833,-294.441,43.4915,903.37,0.00566041,707.522,0.002,-404.833,-294.441,43.4915,4596.63,185170,2,903.37;903.37
1,1,1,2,1,1092,1000020040,0,0.002,-160.883,-109.413,32.9802,659.496,0.00429231,536.523,0.002,-160.883,-109.413,32.9802,4840.5,190022,2,659.496;659.496
1,1,1,2,1,1092,1000020040,0,0.002,-143.251,-123.724,32.8639,651.282,0.00427718,534.631,0.002,-143.251,-123.724,32.8639,4848.72,190183,2,651.282;651.282
1,1,1,2,1,1092,1000020040,0,0.002,239.866,30.5595,34.1407,692.19,0.00444335,555.402,0.002,239.866,30.5595,34.1407,4807.81,189378,2,692.19;692.19
1,1,1,2,1,1092,1000020040,0,0.002,-70.6601,6.50513,31.0432,614.857,0.00404021,505.012,0.002,-70.6601,6.50513,31.0432,4885.14,190896,2,614.857;614.857
1,1,1,2,1,1092,1000020040,0,0.002,173.384,109.834,33.2239,709.478,0.00432404,540.488,0.002,173.384,109.834,33.2239,4790.52,189037,2,709.478;709.478
1,1,1,2,1,1092,1000020040,0,0.002,-83.6333,332.565,37.2692,779.779,0.00485054,606.297,0.002,-83.6333,332.565,37.2692,4720.22,187644,2,779.779;779.779
1,1,1,2,1,1092,1000020040,0,0.002,152.384,-317.677,37.5996,771.5,0.00489354,611.671,0.002,152.384,-317.677,37.5996,4728.5,187809,2,771.5;771.5
1,1,1,2,1,1092,1000020040,0,0.002,-162.253,309.335,37.4926,767.269,0.00487962,609.931,0.002,-162.253,309.335,37.4926,4732.73,187893,2,767.269;767.269
1,1,1,2,1,1092,1000020040,0,0.002,159.983,38.2611,32.3558,680.542,0.00421105,526.365,0.002,159.983,38.2611,32.3558,4819.46,189608,2,680.542;680.542
1,1,1,2,1,1092,1000020040,0,0.002,-227.327,112.047,34.4581,711.442,0.00448467,560.566,0.002,-227.327,112.047,34.4581,4788.56,188999,2,711.442;711.442
1,1,1,2,1,1092,1000020040,0,0.002,91.8847,-278.352,35.6275,723.361,0.00463687,579.59,0.002,91.8847,-278.352,35.6275,4776.64,188763,2,723.361;723.361
1,1,1,2,1,1092,1000020040,0,0.002,129.459,123.043,32.6372,686.402,0.00424768,530.944,0.002,129.459,123.043,32.6372,4813.6,189492,2,686.402;686.402
1,1,1,2,1,1092,1000020040,0,0.002,255.934,195.165,36.5525,803.365,0.00475726,594.638,0.002,255.934,195.165,36.5525,4696.63,187175,2,803.365;803.365
1,1,1,2,1,1092,1000020040,0,0.002,196.798,216.072,35.6007,697.868,0.00463338,579.153,0.002,196.798,216.072,35.6007,4802.13,189266,2,697.868;697.868
1,1,1,2,1,1092,1000020040,0,0.002,-23.1828,95.0572,31.3182,657.561,0.004076,509.485,0.002,-23.1828,95.0572,31.3182,4842.44,190060,2,657.561;657.561
1,1,1,2,1,1092,1000020040,0,0.002,-212.036,170.843,34.9975,737.468,0.00455487,569.34,0.002,-212.036,170.843,34.9975,4762.53,188484,2,737.468;737.468
1,1,1,2,1,1092,1000020040,0,0.002,-194.581,54.9578,33.1532,718.365,0.00431482,539.337,0.002,-194.581,54.9578,33.1532,4781.64,188862,2,718.365;718.365
1,1,1,2,1,1092,1000020040,0,0.002,233.474,-183.813,35.7533,746.148,0.00465324,581.635,0.002,233.474,-183.813,35.7533,4753.85,188312,2,746.148;746.148
1,1,1,2,1,1092,1000020040,0,0.002,311.994,-382.459,43.1877,872.455,0.00562086,702.579,0.002,311.994,-382.459,43.1877,4627.54,185792,2,872.455;872.455
1,1,1,2,1,1092,1000020040,0,0.002,174.778,81.8415,32.9453,710.982,0.00428776,535.954,0.002,174.778,81.8415,32.9453,4789.02,189008,2,710.982;710.982
1,1,1,2,1,1092,1000020040,0,0.002,7.90705,-164.825,32.3658,667.66,0.00421235,526.528,0.002,7.90705,-164.825,32.3658,4832.34,189861,2,667.66;667.66
1,1,1,2,1,1092,1000020040,0,0.002,240.236,-315.766,39.2363,818.095,0.00510657,638.298,0.002,240.236,-315.766,39.2363,4681.91,186881,2,818.095;818.095
1,1,1,2,1,1092,1000020040,0,0.002,229.881,-87.4102,34.2521,734.156,0.00445785,557.214,0.002,229.881,-87.4102,34.2521,4765.84,188550,2,734.156;734.156
